"2017-04-26 13:30:00",143.68
"2017-04-27 13:30:00",143.79
"2017-04-28 13:30:00",143.65
"2017-05-01 13:30:00",146.58
"2017-05-02 13:30:00",147.51
"2017-05-03 13:30:00",147.06
"2017-05-04 13:30:00",146.53
"2017-05-05 13:30:00",148.96
"2017-05-08 13:30:00",153.01
"2017-05-09 13:30:00",153.99
"2017-05-10 13:30:00",153.26
"2017-05-11 13:30:00",153.95
"2017-05-12 13:30:00",156.1
"2017-05-15 13:30:00",155.7
"2017-05-16 13:30:00",155.47
"2017-05-17 13:30:00",150.25
"2017-05-18 13:30:00",152.54
"2017-05-19 13:30:00",153.06
"2017-05-22 13:30:00",153.99
"2017-05-23 13:30:00",153.8
"2017-05-24 13:30:00",153.34
"2017-05-25 13:30:00",153.87
"2017-05-26 13:30:00",153.61
"2017-05-30 13:30:00",153.67
"2017-05-31 13:30:00",152.76
"2017-06-01 13:30:00",153.18
"2017-06-02 13:30:00",155.45
"2017-06-05 13:30:00",153.93
"2017-06-06 13:30:00",154.45
"2017-06-07 13:30:00",155.37
"2017-06-08 13:30:00",154.99
"2017-06-09 13:30:00",148.98
"2017-06-12 13:30:00",145.42
"2017-06-13 13:30:00",146.59
"2017-06-14 13:30:00",145.16
"2017-06-15 13:30:00",144.29
"2017-06-16 13:30:00",142.27
"2017-06-19 13:30:00",146.34
"2017-06-20 13:30:00",145.01
"2017-06-21 13:30:00",145.87
"2017-06-22 13:30:00",145.63
"2017-06-23 13:30:00",146.28
"2017-06-26 13:30:00",145.82
"2017-06-27 13:30:00",143.73
"2017-06-28 13:30:00",145.83
"2017-06-29 13:30:00",143.68
"2017-06-30 13:30:00",144.02
"2017-07-03 13:30:00",143.5
"2017-07-05 13:30:00",144.09
"2017-07-06 13:30:00",142.73
"2017-07-07 13:30:00",144.18
"2017-07-10 13:30:00",145.06
"2017-07-11 13:30:00",145.53
"2017-07-12 13:30:00",145.74
"2017-07-13 13:30:00",147.77
"2017-07-14 13:30:00",149.04
"2017-07-17 13:30:00",149.56
"2017-07-18 13:30:00",150.08
"2017-07-19 13:30:00",151.02
"2017-07-20 13:30:00",150.34
"2017-07-21 13:30:00",150.27
"2017-07-24 13:30:00",152.09
"2017-07-25 13:30:00",152.74
"2017-07-26 13:30:00",153.46
"2017-07-27 13:30:00",150.56
"2017-07-28 13:30:00",149.5
"2017-07-31 13:30:00",148.73
"2017-08-01 13:30:00",150.05
"2017-08-02 13:30:00",157.14
"2017-08-03 13:30:00",155.57
"2017-08-04 13:30:00",156.39
"2017-08-07 13:30:00",158.81
"2017-08-08 13:30:00",160.08
"2017-08-09 13:30:00",161.06
"2017-08-10 13:30:00",155.32
"2017-08-11 13:30:00",157.48
"2017-08-14 13:30:00",159.85
"2017-08-15 13:30:00",161.6
"2017-08-16 13:30:00",160.95
"2017-08-17 13:30:00",157.86
"2017-08-18 13:30:00",157.5
"2017-08-21 13:30:00",157.21
"2017-08-22 13:30:00",159.78
"2017-08-23 13:30:00",159.98
"2017-08-24 13:30:00",159.27
"2017-08-25 13:30:00",159.86
"2017-08-28 13:30:00",161.47
"2017-08-29 13:30:00",162.91
"2017-08-30 13:30:00",163.35
"2017-08-31 13:30:00",164
"2017-09-01 13:30:00",164.05
"2017-09-05 13:30:00",162.08
"2017-09-06 13:30:00",161.91
"2017-09-07 13:30:00",161.26
"2017-09-08 13:30:00",158.63
"2017-09-11 13:30:00",161.5
"2017-09-12 13:30:00",160.86
"2017-09-13 13:30:00",159.65
"2017-09-14 13:30:00",158.28
"2017-09-15 13:30:00",159.88
"2017-09-18 13:30:00",158.67
"2017-09-19 13:30:00",158.73
"2017-09-20 13:30:00",156.07
"2017-09-21 13:30:00",153.39
"2017-09-22 13:30:00",151.89
"2017-09-25 13:30:00",150.55
"2017-09-26 13:30:00",153.14
"2017-09-27 13:30:00",154.23
"2017-09-28 13:30:00",153.28
"2017-09-29 13:30:00",154.12
"2017-10-02 13:30:00",153.81
"2017-10-03 13:30:00",154.48
"2017-10-04 13:30:00",153.48
"2017-10-05 13:30:00",155.39
"2017-10-06 13:30:00",155.3
"2017-10-09 13:30:00",155.84
"2017-10-10 13:30:00",155.9
"2017-10-11 13:30:00",156.55
"2017-10-12 13:30:00",156
"2017-10-13 13:30:00",156.99
"2017-10-16 13:30:00",159.88
"2017-10-17 13:30:00",160.47
"2017-10-18 13:30:00",159.76
"2017-10-19 13:30:00",155.98
"2017-10-20 13:30:00",156.25
"2017-10-23 13:30:00",156.17
"2017-10-24 13:30:00",157.1
"2017-10-25 13:30:00",156.41
"2017-10-26 13:30:00",157.41
"2017-10-27 13:30:00",163.05
"2017-10-30 13:30:00",166.72
"2017-10-31 13:30:00",169.04
"2017-11-01 13:30:00",166.89
"2017-11-02 13:30:00",168.11
"2017-11-03 13:30:00",172.5
"2017-11-06 14:30:00",174.25
"2017-11-07 14:30:00",174.81
"2017-11-08 14:30:00",176.24
"2017-11-09 14:30:00",175.88
"2017-11-10 14:30:00",174.67
"2017-11-13 14:30:00",173.97
"2017-11-14 14:30:00",171.34
"2017-11-15 14:30:00",169.08
"2017-11-16 14:30:00",171.1
"2017-11-17 14:30:00",170.15
"2017-11-20 14:30:00",169.98
"2017-11-21 14:30:00",173.14
"2017-11-22 14:30:00",174.96
"2017-11-24 14:30:00",174.97
"2017-11-27 14:30:00",174.09
"2017-11-28 14:30:00",173.07
"2017-11-29 14:30:00",169.48
"2017-11-30 14:30:00",171.85
"2017-12-01 14:30:00",171.05
"2017-12-04 14:30:00",169.8
"2017-12-05 14:30:00",169.64
"2017-12-06 14:30:00",169.01
"2017-12-07 14:30:00",169.32
"2017-12-08 14:30:00",169.37
"2017-12-11 14:30:00",172.67
"2017-12-12 14:30:00",171.7
"2017-12-13 14:30:00",172.27
"2017-12-14 14:30:00",172.22
"2017-12-15 14:30:00",173.97
"2017-12-18 14:30:00",176.42
"2017-12-19 14:30:00",174.54
"2017-12-20 14:30:00",174.35
"2017-12-21 14:30:00",175.01
"2017-12-22 14:30:00",175.01
"2017-12-26 14:30:00",170.57
"2017-12-27 14:30:00",170.6
"2017-12-28 14:30:00",171.08
"2017-12-29 14:30:00",169.23
"2018-01-02 14:30:00",172.26
"2018-01-03 14:30:00",172.23
"2018-01-04 14:30:00",173.03
"2018-01-05 14:30:00",175
"2018-01-08 14:30:00",174.35
"2018-01-09 14:30:00",174.33
"2018-01-10 14:30:00",174.29
"2018-01-11 14:30:00",175.28
"2018-01-12 14:30:00",177.09
"2018-01-16 14:30:00",176.19
"2018-01-17 14:30:00",179.1
"2018-01-18 14:30:00",179.26
"2018-01-19 14:30:00",178.46
"2018-01-22 14:30:00",177
"2018-01-23 14:30:00",177.04
"2018-01-24 14:30:00",174.22
"2018-01-25 14:30:00",171.11
"2018-01-26 14:30:00",171.51
"2018-01-29 14:30:00",167.96
"2018-01-30 14:30:00",166.97
"2018-01-31 14:30:00",167.43
"2018-02-01 14:30:00",167.78
"2018-02-02 14:30:00",160.5
"2018-02-05 14:30:00",156.49
"2018-02-06 14:30:00",163.03
"2018-02-07 14:30:00",159.54
"2018-02-08 14:30:00",155.15
"2018-02-09 14:30:00",156.41
"2018-02-12 14:30:00",162.71
"2018-02-13 14:30:00",164.34
"2018-02-14 14:30:00",167.37
"2018-02-15 14:30:00",172.99
"2018-02-16 14:30:00",172.43
"2018-02-20 14:30:00",171.85
"2018-02-21 14:30:00",171.07
"2018-02-22 14:30:00",172.5
"2018-02-23 14:30:00",175.5
"2018-02-26 14:30:00",178.97
"2018-02-27 14:30:00",178.39
"2018-02-28 14:30:00",178.12
"2018-03-01 14:30:00",175
"2018-03-02 14:30:00",176.21
"2018-03-05 14:30:00",176.82
"2018-03-06 14:30:00",176.67
"2018-03-07 14:30:00",175.03
"2018-03-08 14:30:00",176.94
"2018-03-09 14:30:00",179.98
"2018-03-12 13:30:00",181.72
"2018-03-13 13:30:00",179.97
"2018-03-14 13:30:00",178.44
"2018-03-15 13:30:00",178.65
"2018-03-16 13:30:00",178.02
"2018-03-19 13:30:00",175.3
"2018-03-20 13:30:00",175.24
"2018-03-21 13:30:00",171.27
"2018-03-22 13:30:00",168.85
"2018-03-23 13:30:00",164.94
"2018-03-26 13:30:00",172.77
"2018-03-27 13:30:00",168.34
"2018-03-28 13:30:00",166.48
"2018-03-29 13:30:00",167.78
"2018-04-02 13:30:00",166.68
"2018-04-03 13:30:00",168.39
"2018-04-04 13:30:00",171.61
"2018-04-05 13:30:00",172.8
"2018-04-06 13:30:00",168.38
"2018-04-09 13:30:00",170.05
"2018-04-10 13:30:00",173.25
"2018-04-11 13:30:00",172.44
"2018-04-12 13:30:00",174.14
"2018-04-13 13:30:00",174.73
"2018-04-16 13:30:00",175.82
"2018-04-17 13:30:00",178.24
"2018-04-18 13:30:00",177.84
"2018-04-19 13:30:00",172.8
"2018-04-20 13:30:00",165.72
"2018-04-23 13:30:00",165.24
"2018-04-24 13:30:00",162.94
"2018-04-25 13:30:00",163.65
"2018-04-26 13:30:00",164.22
"2018-04-27 13:30:00",162.32
"2018-04-30 13:30:00",165.26
"2018-05-01 13:30:00",169.1
"2018-05-02 13:30:00",176.57
"2018-05-03 13:30:00",176.89
"2018-05-04 13:30:00",183.83
"2018-05-07 13:30:00",185.16
"2018-05-08 13:30:00",186.05
"2018-05-09 13:30:00",187.36
"2018-05-10 13:30:00",190.04
"2018-05-11 13:30:00",188.59
"2018-05-14 13:30:00",188.15
"2018-05-15 13:30:00",186.44
"2018-05-16 13:30:00",188.18
"2018-05-17 13:30:00",186.99
"2018-05-18 13:30:00",186.31
"2018-05-21 13:30:00",187.63
"2018-05-22 13:30:00",187.16
"2018-05-23 13:30:00",188.36
"2018-05-24 13:30:00",188.15
"2018-05-25 13:30:00",188.58
"2018-05-29 13:30:00",187.9
"2018-05-30 13:30:00",187.5
"2018-05-31 13:30:00",186.87
"2018-06-01 13:30:00",190.24
"2018-06-04 13:30:00",191.83
"2018-06-05 13:30:00",193.31
"2018-06-06 13:30:00",193.98
"2018-06-07 13:30:00",193.46
"2018-06-08 13:30:00",191.7
"2018-06-11 13:30:00",191.23
"2018-06-12 13:30:00",192.28
"2018-06-13 13:30:00",190.7
"2018-06-14 13:30:00",190.8
"2018-06-15 13:30:00",188.84
"2018-06-18 13:30:00",188.74
"2018-06-19 13:30:00",185.69
"2018-06-20 13:30:00",186.5
"2018-06-21 13:30:00",185.46
"2018-06-22 13:30:00",184.92
"2018-06-25 13:30:00",182.17
"2018-06-26 13:30:00",184.43
"2018-06-27 13:30:00",184.16
"2018-06-28 13:30:00",185.5
"2018-06-29 13:30:00",185.11
